"fromuser","count"
"bob_gemmill42",27
"white_urn",27
"TAGOS22",27
"TruckerBobS",27
"Cilisiouniste",27
"woodstock069",27
"takingitall2000",27
"XChrolloX",27
"Bonnie75444152",27
"XxPLWxX",27
"Stephen_Gash",27
"uzonnamichael",27
"ckolacia",27
"Truthr",27
"Soynadienews",27
"Roxanne060979",27
"BiafrXit",27
"RetireTheLeft",27
"smokeymcphee",27
"Shallower_Mal",27
"blazebandit2015",27
"ReedRobertson",27
"stevenburns131",27
"ShayAustin7",27
"CMARTYLUSO1",27
"sasha031",27
"AmandaManitoba",27
"JohnKennu",27
"ConcernedHigh",27
"AliceCoven",27
"AudioMonkey63",27
"JossandJose",27
"Chameleon_X_",27
"AaronSims31",27
"DevinRmd",27
"juliagouliah",27
"brennen_simon",27
"365USA",27
"EfieyTya",27
"jimdwrench",27
"ConeMat",27
"365REBEL365",27
"cwllwc",27
"IsraelNewsLinks",27
"BethMSH_",27
"3rdTempleTime",27
"DebashishHiTs",27
"Freechoice16",27
"CHI_RAQ_BOIZ",27
"AJMcDonald10",27
"DonaldTrumpWall",27
