"fromuser","count"
"BonnieD87703006",62
"Catdog2many",62
"monkeypox0104",62
"RadgrannyKs",62
"2053pam",62
"coopah",62
"p11971",62
"RealDutchRoots",62
"BegoniaArizona",62
"DeplorableBear",62
"Zazen555",62
"rsdos621",62
"Ann6217",62
"Dialectic4Dufi",62
"wildauburnrebel",62
"dkmkc2000",62
"bowhunter_va",62
"WoodsonMolcolm",62
"glpiman",61
"747_s",61
"hippieontherite",61
"wrightco0704",61
"masg66",61
"BettysLove",61
"Imlerith_V2",61
"WtfAmerica4",61
"MiamiFlorida15",61
"ArtmanJanet",61
"jcr914",61
"MRC_SLC",61
"MaryO1414",61
"BigKohen",61
"freedomusa_",61
"Mojoman4Real",61
"stormestone",61
"barkmartin",61
"RoboHoward",61
"Mom2theCorps",61
"D2243",61
"NewportLost",61
"Roxy4080",61
"SDNorthShore2",61
"devita_dwie",61
"newsytweets",61
"Leticia17922167",61
"oldbaldeagle",61
"ConcernedHigh",61
"pamelava10",61
"Singularity2039",61
"dexter_zee",61
"LisaHauser8",61
"ekdeplorable",61
"Shanbarani",61
"dhaybron1",61
"legionare_jean",61
"eddyrogerparker",61
"sharmoota516",61
"davidmarkette",61
"JohnWUSMC",61
"edmik95",61
"king_sandirella",61
"Bugl3t",61
"kelleyh1961",61
"DremaWhite",61
"kf9ug",61
"intellwatch",60
"CarlMatsx2",60
"gaveallheart",60
"sheila14all",60
"Janie_St_K",60
"DrLindaShelton",60
"The_dead222",60
"KSTksti",60
"thelegacy09",60
"Fieryreddragon",60
"nadinevdVelde",60
"sn0wba111",60
"PamPauline1",60
"DrSue19380",60
"NanaOxford",60
"LennaLeprena",60
"BenaissanceMan",60
"cinrui",60
"wisemom113",60
"Lillithtormenti",60
"BarbaraZaccai",60
"doccigar",60
"Blindsquirrel8",60
"LesgartCPA",60
"Aroyaldmd",60
"cjmartin23",60
"bigredkitty7",60
"LetsRoc137",60
"bad_indian_girl",60
"psycho4ensics1",60
"6549lmartin",60
"littelilydo",60
"vatthepinters",60
"powerglobalus",60
"RNcat50",60
"TheBirkenhauer",59
"Partywhatparty",59
"thinkinglatina",59
"RickAndKim30yrs",59
"maz_doels",59
"PiccolaDonnina",59
"jamesmurphypdx",59
"rtypaige",59
"Marlowe1933",59
"shekharmani",59
"jdgro3253",59
"ro_iain",59
"GurrdyGirl",59
"lburbo",59
"jason2006",59
"chris63414391",59
"hereistheanswer",59
"shoegurujlm",59
"ironcook006",59
"clanu2",59
"inabster",59
"KimHarm63660098",59
"iamani24",59
"cccphunter40001",59
"howserv",59
"Smart3DWeb",59
"tinyboo49",59
"RealSeanFintak",59
"Tokaise",59
"jurylady5",59
"wtrumpsr",59
"psecundaWrkProf",59
"askadella",59
"vgliatti",59
"WilliamMauldin9",59
"raphaellaN",59
"777Francejacque",59
"We_Love_You_IU",59
"satirist_indian",59
"prosecutingUSA",59
"AdityaNair20",59
"salenamf",59
"AnthonyFlyer40",59
"MomentMae",59
"Moon___Sister",59
"VeteranGA",58
"SeekerTrump",58
"QuitFreeLoading",58
"mryfrtsn",58
"WaterflowerM",58
"SemSunshine1",58
"Rachael1776",58
"Nord_Eh",58
"upwithmike",58
"Mwforhr",58
"racorsino_rose",58
"oufenix",58
"UnPoliticalPrty",58
"auntiejul",58
"ecomentario",58
"NoyzeSmythe",58
"WalterHorsting",58
"alliejane",58
"christine081579",58
"ocampoc10",58
"ValerieMackey",58
"avinashk1975",58
"EddieQueener",58
"amentilone",58
"paulmeyer745",58
"AzlawgirlT",58
"Cdaddyizbak1970",58
"AniesiODaniels",58
"RichPerlman",58
"bhamfascias",58
"DestoRibelle",58
"bndsnoopy61",58
"SharonJ44257163",58
"itsWanda",58
"DearDesigns",58
"holly97935803",58
"justtweetsusan1",58
"jeazman",58
"tara_johansson",58
"hotvideotweets",58
"thepoliticalcat",58
"IronmanL1",58
"Tee_Quake",58
"ignorancecosts",58
"TeamTrumpAZ",58
"mharvey816",58
"tamaraleighllc",58
"FML_Nation",58
"SSNjl",58
"MelissaJPeltier",58
"svetlanagpiano",58
"GinaCarverhall",58
"StandTallEurope",58
"Michael_N_Payne",58
"TrumpReady",58
"margaretresin",58
"HannesHanath",58
"magasouthern",58
"LSUJEFF",58
"MalindoFor45th",58
"MalkaMelanie",58
"nancyl367",57
"goodtobeme0",57
"AwakenMySparkle",57
"lovemrpibb2",57
"naniof_two",57
"FreedTV",57
"bfrasier1951",57
"LSGLA",57
"msjbe20a",57
"GatsbyChristian",57
"AnnaHern77",57
"Mark_E_Hudak",57
"wtf_imtooold",57
"Fnnyfer",57
"Alejandnm",57
"glennyork",57
"MpressT",57
"getwatyawant",57
"1_Vagabond",57
"DonderolibtR",57
"moniquesourdif",57
"sheba_rook",57
"3lectric5heep",57
"CorralesCoyote",57
"Morristhecat79",57
"judy_ewell",57
"Saulomendesp7",57
"ckkoch3",57
"SamhainNight",57
"sharon_mulry",57
"themassesrise",57
"clark7950",57
"JustGiveMeNews",57
"pedwards2014",57
"ShelleyBean01",57
"piedmontian11",57
"K810Mt",57
"pintukumar0202",57
"skinnergj",57
"pattirod55",57
"Kate930783911",57
"purpledalmation",57
"smart_whit",57
"ProblemPanacea",57
"LauraWilsonGal",57
"Raz581",57
"varshaoforange",57
"rm1268",57
"WaerdtC",57
"rickbkylex",57
"rouss_b",57
"Biegenzahn",56
"RajeshKumar_34",56
"SarahJTV4",56
"roepme",56
"4truthhealing",56
"ProdoSuggest6",56
"schwanderer",56
"RhondaDeeConn1",56
"bellablue1060",56
"SMassadi",56
"XSicular",56
"ronnieressler",56
"575haiku",56
"Leo4Trump",56
"wraithvenge",56
"d_oversole",56
"Africanchicklet",56
"kachninja",56
"WrightTownsend",56
"cferrer777",56
"49f8f38790164c4",56
"loladeantonia26",56
"nawlinsred2010",56
"eagle1776n",56
"ArtCozy",56
"Judyjcprov47",56
"MickBlair54",56
"chevymo",56
"Amb0306",56
"KottiPillar",56
"MonicaTaveras3",56
"desertveteran",56
"luvman33wife",56
"kamrananwar1973",56
"maryjan914",56
"clare6678",56
"luzariuslive",56
"jimenezana",56
"meanguitar",56
"fangpusskins",56
"jamiechance05",56
"julie_cappiello",56
"GregScheinert",56
"CardenasElanie",56
"iwanttolearn",56
"jodeysullivan",56
"HameetmanA",56
"daryafightsback",56
"helmuth_bh",56
"JJansen01690958",56
"tinytara310",56
"CarmineZozzora",56
"Trmpwin",56
"John_Frank1954",56
"StockExchangeCo",56
"DaLuckyOne1",56
"Syr829",56
"vikas4ignou",56
"supraTruth",56
"carolekingnyc",56
"theReal_Rebel",56
"UnRealNateStorm",56
"TammieW76139285",56
"damian_godden",56
"ThereseOSulliv2",56
"VA4DJT",56
"tadagreek",56
"ComeArmed",56
"TarekFatah",55
"UniteBlueOK",55
"thecarnage07",55
"EspeOppenheimer",55
"Trippn21",55
"WayneBogda",55
"tliarch",55
"cyvillarreal",55
"Trues244",55
"WaydeDe",55
"AdedapoLinda",55
"ErichaCrews",55
"MLCzone",55
"rockynickydog",55
"amesters1",55
"damonbethea1",55
"mnghazi93",55
"RiggyQueen",55
"airforcegirl05",55
"cmdorsey",55
"OmniTrump",55
"RamboBraveheart",55
"blake09220683",55
"drturpin",55
"oneworldunder1",55
"RebeccaL1955",55
"salibnyc",55
"Dentalgirl2268",55
"obsessivelyMe",55
"PATRIOTUSA10",55
"sardire",55
"catherigseton",55
"nicolaigogol69",55
"PDQACCESSORIES",55
"Sacha_Saeen",55
"kate626",55
"N78CR",55
"pporter100",55
"sampson_elaine",55
"LigayaLoyola",55
"Scully64",55
"joydcarter",55
"Miaha15",55
"lindsayrda53",55
"havefaith00_15",55
"JulieMcGill11",55
"MaryAKoontz",55
"letroisieme3",55
"Inquirer27I6",55
"singofhisgrace",55
"marymac41",55
"LetzBrealistic",55
"ihearttrump1",55
"Kristen61555019",55
"LueYee",55
"suzy_herrin",55
"Luke4Tech",55
"maricopakellyk",55
"marjies1949",55
"nancypeggy",54
"metaquest",54
"MinhKular",54
"lrozen",54
"nayacoin",54
"micjojd",54
"MrsProudie",54
"HawaiiPeople",54
"NanaP28469766",54
"freethnker2",54
"Morgawr69",54
"horn_trump",54
"AdNature1",54
"FPurwatmo",54
"moscowlilac",54
"ginap4462",54
"BillAbeleven",54
"Fran_Neena20409",54
"Ace__of__Hearts",54
"geewhizpat",54
"Bellarusque",54
