"fromuser","count"
"thinkinglatina",18
"dmlaurette",18
"Tat_Loo",18
"Ianmcpherson22",18
"TassiaGrover",18
"drvonnjerryxlii",18
"Sumenn7063",18
"Gustavo16070184",18
"tru768",18
"Evilgenius68",18
"I_heart_uk",18
"earlar49",18
"jenn976",18
"Franktmcveety",18
"ImposterBuster",18
"A_M_Perez",18
"heroesofmine",18
"Abbicci",18
"JimBMcPherson",18
"570Karen",18
"jackmcr77",18
"accountablesol",18
"hindustanse",18
"AlexWY18",18
"hess_92",18
"AlwayanAmerican",18
"Jarjarbug",18
"Candor2016",18
"HombreDeBicycle",18
"DarwynRowland",18
"Karey1975",18
"cindyrburk",18
"KatCapps",18
"carolynsbuddy",18
"Leeannlang6",18
"CnBsNana",18
"JSara1234",18
"Cat_00005",18
"leocullen4",18
"cblazina",18
"KHShan",18
"DennisL656",18
"lfresh",18
"cwjazzie",18
"KRBCanada1",18
"d34thbyj0k3r8",18
"krushcuts",18
"angiekay500",18
"l3urton4949",18
"bikerbd",18
"lalonde_dave",18
"Bluervoice",18
"JohnTrumpGuy",18
"avinashk1975",18
"kandeekane13",18
"BobbyDEllis",18
"lasfca",18
"b140tweet",18
"BarleyFields1",18
"BeachyKate69",18
"Angela2132",18
"masg66",17
"DanielleGembala",17
"masspolitica",17
"Anglojew",17
"LKuehn4",17
"ChloeMac86",17
"loveakindman",17
"bettyonline011",17
"morvjn",17
"by_mhrudolph",17
"Megaera17",17
"Beverly21811568",17
"Michael72172097",17
"dave_mcgavin",17
"lpbrown7",17
"ArchDeacon69",17
"lorettafaucher",17
"claudioatena56",17
"mig30m6",17
"areallycc",17
"MN4_Trump",17
"CoachKJunior",17
"Mslove777",17
"ArgoJournal",17
"mw4reds",17
"cmpnwtr",17
"Mohamed_ali_198",17
"ArianeBellamar",17
"realshady8kers",17
"cateady53",17
"SilvanaCorsetti",17
"ashley_regan",17
"rmj_rosa",17
"daylucy44",17
"ReedRobertson",17
"BobESpurgeon",17
"sanatandesh",17
"DCLascelle",17
"sandgnatlawson",17
"AzlawgirlT",17
"sarahtimmerman",17
"HopeCapriola",17
"RockShrimp",17
"BonnieM07136192",17
"sba1211",17
"JBOfromSuwanee",17
"smilla4tweets",17
"bp207crafts",17
"SeahawkBurrrton",17
"HttpStatus402",17
"snarkytoes",17
"BartJon91842513",17
"ronnieressler",17
"Jcpcond",17
"R_de_Gerber",17
"Becke_Davidson",17
"Sohail_Calgary",17
"JcubTheGenerous",17
"shrewst",17
"AngelaG72252010",17
"wismiss3",17
"hastings_deanna",17
"X_Malik_Shabazz",17
"DKline25",17
"WhiteHatGuy",17
"havenaar64",17
"yayayarndiva",17
"fritchee",17
"VixMaren",17
"Gus_802",17
"yuuji_K1",17
"DrGrip__",17
"wkirkm",17
"ignorancecosts",17
"pricklyeater",17
"DrWAVeSportCd1",17
"Oli1Tita",17
"ILuvCO2",17
"omyword",17
"dianesummers6",17
"PhdFor",17
"irfirestarter",17
"Orgetorix",17
"GaryTheMan3",17
"OutHouseAtty",17
"hafizgw18",17
"Outofnames",17
"Dutchess223",17
"prpltnkr",17
"itsWanda",17
"psgamer92",17
"dwarfFrandguy",17
"Nerissa14394799",17
"JetSetOne",17
"NnadiGlibat",17
"facebookretiree",17
"onuh48",17
"Jim5mith980",17
"Purrpatrol",17
"FairishGodmum",17
"noopdoggy5",17
"jgwin1955",17
"Nord_Eh",17
"don85375",17
"nana5greatgrand",17
"jamminmamad",17
"NotHappyJann",17
"eagle1776n",17
"pedal_by_pedal",17
"ABlueResister",17
"PevvedCanadian",17
"dixiee5210",17
"phukkkterror144",17
"1776_Pro2A",17
"pistach01",17
"earloforegon",17
"pkolding",17
"acobasi",17
"pmggal",17
"doolittlelady",17
"PMorris153",17
"aebkab",17
"PollySimson",17
"DoplorableJane",17
"myjeffersona",17
"lcdavis1",17
"srisutantri3",17
"DorMouseSez",17
"Sunnysgrl62",17
"KathaSeidman",17
"TheLiePolitic",17
"dewishinnn",17
"syedanwar008",17
"Katherine022610",17
"The_War_TARDIS",17
"EggRetweet",17
"SPK72x",17
"KazmierskiR",17
"stshinn",17
"kbari12",17
"tallison54",17
"jtkrpm",17
"toefinger",17
"KellsBooks",17
"TarekFatah",17
"Kristen61555019",17
"veritaz",17
"JulieGrey13",17
"TarHeel__Belle",17
"kira_cochran",17
"trenmt8",17
"josecuze10",17
"TrueCharLen",17
"JusLyssyn",17
"Trues244",17
"lifeisgreatinpc",17
"JustGiveMeNews",17
"krammer_cosmos",17
"liltilgerlil",17
"joshbegleiter",17
"linda_wed1",17
"joetrader6",17
"KNP2BP",17
"JohnWUSMC",17
"lawbibliophile",17
"karenmcallier",17
"SunilKumarAus",16
"AnaliFirst",16
"TwistMint",16
"Kat4Obama",16
"sussijjj",16
"575haiku",16
"tyrannywatch",16
"KathrynKemm",16
"tara_johansson",16
"alcamus",16
"StrizzoX",16
"jlheaden",16
"SSNjl",16
"1tara1",16
"tinyideas1",16
"JSilamianos",16
"TottenBill",16
"ac697f3740bd4d9",16
"TrayLo21",16
"legionare_jean",16
"Tristanshouts",16
"Alexxx_Nitaaa",16
"SumerSloan",16
"kilikikero",16
"trumpfarage1",16
"ActDontReact",16
"TrumpSupport13",16
"Lewisno1fan",16
"TruthWars1",16
"ambersm87020462",16
"wendydshaffer",16
"kimwhocries",16
"Wayne5Juan",16
"AFREEBRIT",16
"YesToRefugeesUK",16
"julieagannon",16
"zsarrina",16
"_Hope2017",16
"wechoosewisdom",16
"kingzerpy21",16
"vslost",16
"HorseShort",16
"VV4Change",16
"kirkmurphy",16
"YvonnaMcg",16
"Houstonbabe",16
"WorldRunner97",16
"KnowledgIsPowa",16
"Madame_Bovaray",16
"Humanbeingish",16
"MattRossler",16
"KPuckettPE",16
"MonteleoneUSA1",16
"GoldOnion",16
"magnumpi032003",16
"krissyshouse",16
"magstaylor123",16
"im2b",16
"moscowlilac",16
"Limecello",16
"MalkaMelanie",16
"imcosta1",16
"LORD_reliquary",16
"la700",16
"LunettaDon",16
"gregpinelo",16
"MelinaCopper",16
"JoshuaBrannPool",16
"MRC_SLC",16
"Goddess1345",16
"LuvAmerica2016",16
"jwhitneydavis",16
"mResists",16
"itsmeMereW",16
"luvman33wife",16
"Larryjr72",16
"mharvey816",16
"itsweezie",16
"LyndaAtchison",16
"CherylShuman",16
"lovingmykids65",16
"Jaamennn",16
"lol_wonderland",16
"Chretien_fier",16
"LOVGUN77",16
"J_in_A2",16
"LovToRideMyTrek",16
"chrisatchs",16
"margaritateresa",16
"jfg0605",16
"msjbe20a",16
"carolekingnyc",16
"MyBoysKaosHavoK",16
"jackieskane",16
"milley_steve",16
"cincoe10",16
"marjies1949",16
"JacumbaGirl",16
"mk4058",16
"Cindyg1948Cindy",16
"mmcdonald77",16
"holmanland",16
"marnidarr",16
"David_Hoard",16
"RedStateWitch",16
"BenVitale",16
"samir0403",16
"collectdollsale",16
"SkePatt",16
"ben_watching",16
"sapankiewicz",16
"DCorleone62",16
"skry",16
"Anthropic",16
"sardire",16
"cosmiclady33",16
"SDNorthShore",16
"bigdaddy69780",16
"SebisaGOD",16
"DennisBrown222",16
"RorkesDrift2",16
"arachnea",16
"soapdemon34",16
"DeeMc47",16
"Serpentsrose",16
"armygreens",16
"rickybobby90210",16
"BrittColacicco",16
"ReneFleischbein",16
"Arroninschool",16
"SherriKuczeryk",16
"crsbix",16
"shoegurujlm",16
"ArtCozy",16
"myshaela",16
"CamilaCaBowYo",16
"onewhistler",16
"blackskagit",16
"OveckaHelen",16
"Bunnynohare",16
"PadiHenderson",16
"AwakenMySparkle",16
"punkdinok",16
"ekaiser",16
"Paolalopez1971",16
"babadooky",16
"partyofthepeopl",16
"frLarousse2",16
"nevillechmbrln",16
"AndrewGoldblatt",16
"NotDateline",16
"ENTORNOi",16
"peenyweeny1218",16
"BeachDreamin291",16
"Penny_G",16
"drturpin",16
"nanciemac",16
"BeKindOkk",16
"QxNews",16
"Erik_Boielle",16
"pete_stmarie",16
"Bellarusque",16
"radar_below",16
"eugenealan1",16
"Nick_Andrew6",16
"BellaSwannBooks",16
"pink_bike_rider",16
"GayPatriot",16
"obsessivelyMe",16
"faizaan",16
"PoliticalTropes",16
"fangpusskins",16
"PoliticsUSTD",16
"fermixalot",16
"FreeMeFromPC",16
"fcpaaco",16
"fehowarth",16
"GillSmoky",16
"getrealyall",16
"ginah89121",16
"giizhigokwe",16
"FionaAtNight",16
"Donna_West",16
"FredLedison",16
"FreedTV",16
"re6_abc123",15
"annasgyal",15
"sahomuth",15
"elemcie_me",15
"realtonydetroit",15
"AnneliseMirand1",15
"sammijade06",15
"dkrwilliams",15
"Sansone215",15
"ant0n_n0vak",15
"SarahJTV4",15
"ElyHynes",15
"sarahsside",15
"ArcticFox_am_I",15
"RebeccaLevelle",15
"fubaglady",15
"Rocketmissile",15
"biloxichoctaw",15
"SaucyMcKay",15
"drdoodlie1994",15
"satirist_indian",15
"Aroyaldmd",15
"RhondaLDay1",15
"el_lifto_g",15
"scott_kuecher",15
"bisondancer",15
"sn0wba111",15
"ElliFtaka",15
"SettleJnet",15
"artistdeadbird",15
"SemSunshine1",15
"ell_sue",15
"Sgperformer",15
"BlastsFr0mPast",15
"RenegadeMinds",15
"DeplorableJus",15
"rrbruni1",15
"AtomicMexican",15
"rinchandaifan",15
"gailwmcdonald",15
"MaryFass3",15
"AttyJ",15
"maryrcook",15
"garyrhoades",15
"Mondiablue",15
"AuntyG",15
"llstudent08",15
"GayleWofford",15
